epoch,accuracy,loss,val_accuracy,val_loss
0,0.26531681418418884,1.7928911447525024,0.3602120578289032,1.6930334568023682
1,0.36952346563339233,1.6192163228988647,0.4077846109867096,1.543480634689331
2,0.41162505745887756,1.5260392427444458,0.4453125,1.461443543434143
3,0.44074010848999023,1.4536035060882568,0.4677734375,1.3983917236328125
4,0.4670623242855072,1.3954265117645264,0.4928850531578064,1.3467241525650024
5,0.49118518829345703,1.3422681093215942,0.5046038031578064,1.3053438663482666
6,0.5089893341064453,1.2983125448226929,0.5181361436843872,1.2689279317855835
7,0.5244894623756409,1.2554174661636353,0.5239955186843872,1.2430346012115479
8,0.5398149490356445,1.2184925079345703,0.5419921875,1.2086551189422607
9,0.5565369129180908,1.1840585470199585,0.5422711968421936,1.2094570398330688
10,0.5678827166557312,1.1562440395355225,0.5518973469734192,1.1759395599365234
11,0.5784953832626343,1.129952311515808,0.5577567219734192,1.158035159111023
12,0.5900506377220154,1.1034022569656372,0.5611048936843872,1.1469119787216187
13,0.5990225076675415,1.074828028678894,0.5733817219734192,1.1263768672943115
14,0.613649845123291,1.0467967987060547,0.5763114094734192,1.11705482006073
15,0.6183976531028748,1.0268763303756714,0.5772879719734192,1.126630187034607
16,0.6242974400520325,1.003230333328247,0.5871930718421936,1.1076070070266724
17,0.6386454701423645,0.9761807322502136,0.5825892686843872,1.1024802923202515
18,0.6478617787361145,0.9556161761283875,0.5909598469734192,1.088992714881897
19,0.656868577003479,0.9316521286964417,0.5930524468421936,1.0911128520965576
20,0.6641647815704346,0.9118809103965759,0.5943080186843872,1.0870451927185059
21,0.6761738657951355,0.8866990208625793,0.6011439561843872,1.0798509120941162
22,0.6840984225273132,0.8593493700027466,0.6090959906578064,1.0738285779953003
23,0.6930004954338074,0.8378541469573975,0.6068638563156128,1.076846957206726
24,0.6989003419876099,0.8199099898338318,0.6042131781578064,1.0884984731674194
25,0.7084656953811646,0.7939473390579224,0.6067243218421936,1.0719763040542603
26,0.7181357741355896,0.772235631942749,0.6096540093421936,1.0738273859024048
27,0.7296212315559387,0.7485867142677307,0.6171875,1.07035493850708
28,0.737999677658081,0.7203335165977478,0.6127232313156128,1.0706005096435547
29,0.7445627450942993,0.7025080323219299,0.6188616156578064,1.0765436887741089
30,0.7518240809440613,0.6870457530021667,0.6135602593421936,1.0848323106765747
31,0.7622970938682556,0.6558412313461304,0.6164899468421936,1.084740161895752
32,0.7685110569000244,0.6373838186264038,0.6217913031578064,1.0799602270126343
33,0.776749849319458,0.6135914325714111,0.6212332844734192,1.086364507675171
34,0.7851632237434387,0.5887630581855774,0.6245814561843872,1.1072338819503784
35,0.7877465486526489,0.583308219909668,0.6125836968421936,1.11942458152771
36,0.8011869192123413,0.5502808690071106,0.6240234375,1.1066428422927856
37,0.8097748160362244,0.5328084230422974,0.625,1.1317704916000366
38,0.8101588487625122,0.5171889066696167,0.6237444281578064,1.120223879814148
39,0.8212951421737671,0.4916318655014038,0.6237444281578064,1.132351279258728
40,0.8289055824279785,0.4833824038505554,0.6261160969734192,1.1415128707885742
41,0.8341770172119141,0.4689027667045593,0.62109375,1.166630506515503
42,0.8403909802436829,0.4467324912548065,0.6297432780265808,1.1528675556182861
43,0.8431139588356018,0.43887564539909363,0.6241629719734192,1.1592692136764526
44,0.8483155965805054,0.42230015993118286,0.6277901530265808,1.185004472732544
45,0.8520858883857727,0.4100022315979004,0.6311383843421936,1.1905361413955688
46,0.8576017022132874,0.3973977863788605,0.6309989094734192,1.2041845321655273
47,0.8627334833145142,0.3834998607635498,0.6237444281578064,1.2011104822158813
48,0.8664688467979431,0.3732481300830841,0.6270926594734192,1.1962330341339111
49,0.8729621171951294,0.35510993003845215,0.6261160969734192,1.2095175981521606
50,0.8750567436218262,0.34743642807006836,0.6254185438156128,1.215616226196289
51,0.8811659812927246,0.3396376073360443,0.623046875,1.2473007440567017
52,0.8835747838020325,0.3279864192008972,0.6243024468421936,1.2422186136245728
53,0.8850409984588623,0.31846532225608826,0.6282086968421936,1.2607710361480713
54,0.8876941800117493,0.31204769015312195,0.6251395344734192,1.2444498538970947
55,0.891883373260498,0.30399808287620544,0.6275111436843872,1.270924687385559
56,0.8950951099395752,0.29251253604888916,0.6268135905265808,1.2788761854171753
57,0.8995985388755798,0.2834523916244507,0.6286272406578064,1.2755709886550903
58,0.9032641053199768,0.27305853366851807,0.6268135905265808,1.3113508224487305
59,0.9041368365287781,0.2700193524360657,0.6248604655265808,1.2847579717636108
60,0.906790018081665,0.2658211588859558,0.6266741156578064,1.331049919128418
61,0.9072089195251465,0.2609044909477234,0.6229073405265808,1.3202708959579468
62,0.9102112054824829,0.25498369336128235,0.6247209906578064,1.3475444316864014
63,0.9128294587135315,0.24911504983901978,0.6262555718421936,1.3415786027908325
64,0.9133880138397217,0.24011726677417755,0.6323939561843872,1.3459333181381226
65,0.9182056188583374,0.23037022352218628,0.6296038031578064,1.3682984113693237
66,0.9176121354103088,0.23207607865333557,0.6258370280265808,1.3546010255813599
67,0.9166695475578308,0.2313316911458969,0.6296038031578064,1.3630965948104858
68,0.9239658117294312,0.21563507616519928,0.6277901530265808,1.396295189857483
69,0.9247338175773621,0.2175435572862625,0.6298828125,1.3919565677642822
70,0.9282946586608887,0.20946025848388672,0.6290457844734192,1.40545654296875
71,0.9260603785514832,0.20844003558158875,0.6304408311843872,1.4078782796859741
72,0.9286786317825317,0.20243093371391296,0.6326729655265808,1.4171981811523438
73,0.9303892254829407,0.20024360716342926,0.6321149468421936,1.4042266607284546
74,0.9319602251052856,0.1915302723646164,0.6297432780265808,1.4472025632858276
75,0.934787929058075,0.1879446804523468,0.6277901530265808,1.4548238515853882
76,0.934089720249176,0.189597025513649,0.6349051594734192,1.4379665851593018
77,0.9316809177398682,0.19038470089435577,0.62890625,1.4587459564208984
78,0.937685489654541,0.18062543869018555,0.6315569281578064,1.4641722440719604
79,0.938837468624115,0.17833611369132996,0.6336495280265808,1.46103835105896
80,0.9385931491851807,0.17456725239753723,0.6315569281578064,1.4380972385406494
81,0.9386629462242126,0.1743333488702774,0.6294642686843872,1.4651825428009033
82,0.9400244355201721,0.17134849727153778,0.6328125,1.4601061344146729
83,0.9420841336250305,0.16451090574264526,0.6312779188156128,1.4664188623428345
84,0.9427823424339294,0.16096921265125275,0.6346260905265808,1.5161617994308472
85,0.9438994526863098,0.1621456891298294,0.6291852593421936,1.4995555877685547
86,0.9447023868560791,0.16068033874034882,0.6363002061843872,1.5152195692062378
87,0.9442485570907593,0.15881353616714478,0.6293247938156128,1.4630099534988403
88,0.946412980556488,0.156873881816864,0.630859375,1.4677999019622803
89,0.9463082551956177,0.15505413711071014,0.6252790093421936,1.4953441619873047
90,0.9466922879219055,0.1494605839252472,0.6298828125,1.5027730464935303
91,0.9470064640045166,0.15344122052192688,0.6328125,1.4818356037139893
92,0.9507767558097839,0.1426437497138977,0.6322544813156128,1.542479395866394
93,0.9503229260444641,0.14158953726291656,0.6294642686843872,1.539310097694397
94,0.9479839205741882,0.14663463830947876,0.6326729655265808,1.5356858968734741
95,0.951021134853363,0.14163319766521454,0.6316964030265808,1.5218993425369263
96,0.9513003826141357,0.14065216481685638,0.6301618218421936,1.521371841430664
97,0.9504974484443665,0.14055941998958588,0.6304408311843872,1.5159839391708374
98,0.9532553553581238,0.13513028621673584,0.6340680718421936,1.5638371706008911
99,0.952801525592804,0.13435477018356323,0.6335100531578064,1.5591707229614258
100,0.9533950090408325,0.1353926658630371,0.6309989094734192,1.5761531591415405
101,0.9544423222541809,0.1367630809545517,0.6314173936843872,1.5399110317230225
102,0.9562227129936218,0.12881268560886383,0.6311383843421936,1.5686026811599731
103,0.9543724656105042,0.13139234483242035,0.6309989094734192,1.5545566082000732
104,0.9590504169464111,0.11968538165092468,0.6314173936843872,1.6046773195266724
105,0.9551405310630798,0.1280563771724701,0.6301618218421936,1.5676428079605103
106,0.9562925696372986,0.12475833296775818,0.6282086968421936,1.5882642269134521
107,0.9566765427589417,0.12303049117326736,0.6280692219734192,1.6032730340957642
108,0.9565020203590393,0.12824466824531555,0.6291852593421936,1.562286376953125
109,0.9577587842941284,0.12403550744056702,0.6270926594734192,1.560156226158142
110,0.9580380320549011,0.12079010158777237,0.6326729655265808,1.583685040473938
111,0.9579333066940308,0.11946016550064087,0.6296038031578064,1.6481873989105225
112,0.9580729603767395,0.12166912853717804,0.6296038031578064,1.5675935745239258
113,0.9596439003944397,0.11862979084253311,0.6314173936843872,1.6272610425949097
114,0.9612846970558167,0.1127639189362526,0.6290457844734192,1.6162234544754028
115,0.9614941477775574,0.11240378767251968,0.6268135905265808,1.6145398616790771
116,0.9607959389686584,0.11478222906589508,0.6284877061843872,1.6483601331710815
117,0.9614941477775574,0.11232611536979675,0.62890625,1.5854078531265259
118,0.9626112580299377,0.10994827002286911,0.6309989094734192,1.6061060428619385
119,0.9606214165687561,0.11554242670536041,0.6325334906578064,1.6219667196273804
120,0.9605166912078857,0.11107882112264633,0.6265345811843872,1.657124400138855
121,0.9608657956123352,0.11016847938299179,0.6342076063156128,1.6343775987625122
122,0.963030219078064,0.10879704356193542,0.6255580186843872,1.6237791776657104
123,0.9649153351783752,0.10691113024950027,0.6329520344734192,1.6186726093292236
124,0.9632396697998047,0.10619191825389862,0.6277901530265808,1.6432899236679077
125,0.9619829058647156,0.10905513167381287,0.6245814561843872,1.635538935661316
126,0.9628207087516785,0.1059366762638092,0.62890625,1.6453193426132202
127,0.9649502635002136,0.10265927761793137,0.6282086968421936,1.6340266466140747
128,0.9640774726867676,0.10611122101545334,0.6273716688156128,1.6183217763900757
129,0.9666259288787842,0.0999995768070221,0.6262555718421936,1.7248536348342896
130,0.9673939347267151,0.09677527099847794,0.6301618218421936,1.670823097229004
131,0.9668353796005249,0.0967736765742302,0.6330915093421936,1.6644645929336548
132,0.9652644395828247,0.09959599375724792,0.6290457844734192,1.698111653327942
133,0.9664514064788818,0.0973941907286644,0.6277901530265808,1.6578490734100342
134,0.9656484723091125,0.1023537665605545,0.6294642686843872,1.6632131338119507
135,0.9669750332832336,0.09809628129005432,0.6309989094734192,1.6737746000289917
136,0.9660324454307556,0.09558381140232086,0.6283482313156128,1.7068856954574585
137,0.9676034450531006,0.0936933308839798,0.6312779188156128,1.6323381662368774
138,0.9677779674530029,0.09429614990949631,0.6319754719734192,1.6836988925933838
139,0.9679874181747437,0.09123078733682632,0.6293247938156128,1.6526777744293213
140,0.9675335884094238,0.09286363422870636,0.6319754719734192,1.692699670791626
