epoch,accuracy,loss,val_accuracy,val_loss
0,0.2593122720718384,1.7987782955169678,0.3376116156578064,1.7126280069351196
1,0.36488044261932373,1.6345261335372925,0.408203125,1.5509310960769653
2,0.4074009358882904,1.5369559526443481,0.4411272406578064,1.472468376159668
3,0.4428347051143646,1.4658656120300293,0.4662388265132904,1.4079819917678833
4,0.46744632720947266,1.402032732963562,0.4884207546710968,1.3586126565933228
5,0.48598358035087585,1.352501630783081,0.5016741156578064,1.3124109506607056
6,0.5030197501182556,1.306331992149353,0.5154854655265808,1.2717771530151367
7,0.520125687122345,1.2661709785461426,0.5263671875,1.249559760093689
8,0.5339500904083252,1.2319005727767944,0.5305524468421936,1.2320486307144165
9,0.547739565372467,1.1990338563919067,0.5422711968421936,1.209591031074524
10,0.5586315393447876,1.1704188585281372,0.5479910969734192,1.187048316001892
11,0.5688601732254028,1.1426022052764893,0.5500836968421936,1.1693141460418701
12,0.5825449228286743,1.1148433685302734,0.5580357313156128,1.1562937498092651
13,0.5923547148704529,1.0897759199142456,0.5655692219734192,1.1366595029830933
14,0.6020247936248779,1.0704854726791382,0.5634765625,1.1359440088272095
15,0.6087624430656433,1.0487823486328125,0.5703125,1.126350998878479
16,0.6218886375427246,1.0202386379241943,0.5828682780265808,1.1171456575393677
17,0.6299179792404175,1.0014915466308594,0.5796595811843872,1.1049706935882568
18,0.6382614970207214,0.9768082499504089,0.5824497938156128,1.1023584604263306
19,0.6497119665145874,0.9485393762588501,0.5848214030265808,1.088688850402832
20,0.6586140394210815,0.92723149061203,0.5919364094734192,1.0880587100982666
21,0.6647582650184631,0.907593846321106,0.5979352593421936,1.0811183452606201
22,0.6746029257774353,0.885392427444458,0.5987723469734192,1.0680983066558838
23,0.6829115152359009,0.8621530532836914,0.6042131781578064,1.073361873626709
24,0.6937685608863831,0.839114785194397,0.6026785969734192,1.07199227809906
25,0.7015535235404968,0.8164916038513184,0.5984932780265808,1.073303461074829
26,0.7122359871864319,0.7907026410102844,0.6061663031578064,1.0707930326461792
27,0.7185198068618774,0.7725432515144348,0.6089564561843872,1.0719192028045654
28,0.7254669070243835,0.751447319984436,0.6040736436843872,1.08052396774292
29,0.7302147150039673,0.7310324311256409,0.6102120280265808,1.0684239864349365
30,0.7453307509422302,0.7023323178291321,0.6083984375,1.0790616273880005
31,0.7527666091918945,0.6823979616165161,0.6145368218421936,1.0738377571105957
32,0.7621225118637085,0.6633804440498352,0.6167689561843872,1.0811340808868408
33,0.7690696716308594,0.63886559009552,0.6166294813156128,1.0869194269180298
34,0.7745505571365356,0.6214891076087952,0.6170479655265808,1.0788525342941284
35,0.7828591465950012,0.5996619462966919,0.6206752061843872,1.0926822423934937
36,0.788689136505127,0.5873632431030273,0.6201171875,1.100590467453003
37,0.7932623624801636,0.5665282011032104,0.6190010905265808,1.1038504838943481
38,0.8043637871742249,0.5407522916793823,0.6199776530265808,1.1129366159439087
39,0.8107174038887024,0.5275107026100159,0.6254185438156128,1.1295812129974365
40,0.8126025199890137,0.5126954913139343,0.6198381781578064,1.1147010326385498
