epoch,accuracy,loss,val_accuracy,val_loss
0,0.2610228657722473,1.8010560274124146,0.3324497640132904,1.7039798498153687
1,0.3639788031578064,1.6266144514083862,0.4165736734867096,1.5335301160812378
2,0.410961776971817,1.5312669277191162,0.4338727593421936,1.4784306287765503
3,0.43794727325439453,1.4663366079330444,0.4634486734867096,1.4150499105453491
4,0.45973119139671326,1.4100654125213623,0.4787946343421936,1.3854023218154907
5,0.4822482168674469,1.3585883378982544,0.5044642686843872,1.3159135580062866
6,0.5048350691795349,1.3138632774353027,0.5145089030265808,1.2756359577178955
7,0.5183103680610657,1.2710881233215332,0.5251116156578064,1.2501147985458374
8,0.5329377055168152,1.2368218898773193,0.5306919813156128,1.2296706438064575
9,0.5437248945236206,1.2051246166229248,0.5422711968421936,1.2086867094039917
10,0.5584220886230469,1.1745355129241943,0.541015625,1.2021898031234741
11,0.5668703317642212,1.1520763635635376,0.5577567219734192,1.1603389978408813
12,0.5762960314750671,1.1226180791854858,0.5676618218421936,1.149302363395691
13,0.5897364020347595,1.1007499694824219,0.5637555718421936,1.142435073852539
14,0.6014313101768494,1.0786052942276,0.5725446343421936,1.1222865581512451
15,0.6121138334274292,1.053087592124939,0.5785435438156128,1.1128498315811157
16,0.617315411567688,1.02899169921875,0.5791015625,1.108939528465271
17,0.6253447532653809,1.0067217350006104,0.5846819281578064,1.0980207920074463
18,0.6340024471282959,0.9912645220756531,0.5831473469734192,1.1063581705093384
19,0.646570086479187,0.955596923828125,0.5906807780265808,1.0929365158081055
20,0.6520509719848633,0.944113552570343,0.5880301594734192,1.094360113143921
21,0.6615814566612244,0.918765127658844,0.5933314561843872,1.0851619243621826
22,0.6699598431587219,0.8971304297447205,0.6050502061843872,1.0752103328704834
23,0.6756153106689453,0.8761056065559387,0.6026785969734192,1.0749903917312622
24,0.6870309114456177,0.8537000417709351,0.6063057780265808,1.06894052028656
25,0.6931401491165161,0.835591197013855,0.6046317219734192,1.0699490308761597
26,0.7046954035758972,0.805681049823761,0.6081194281578064,1.0704764127731323
27,0.7128294706344604,0.7864811420440674,0.607421875,1.0786947011947632
28,0.7157270312309265,0.7711682319641113,0.603515625,1.0802110433578491
